6,大阪市営地下鉄,6号線(堺筋線),堺筋本町
6,JR西日本,大阪環状線,今宮
6,神戸電鉄,有馬線,唐櫃台
6,南海電気鉄道,南海本線,和泉大宮
9,JR九州,日豊線,幸崎
6,JR西日本,福知山線,古市
1,JR北海道,根室線,富良野
2,JR東日本,羽越線,砂越
4,しなの鉄道,北しなの線,妙高高原
7,JR西日本,因美線,国英
5,JR東海,東海道線,清水
6,JR西日本,姫新線,余部
6,京福電気鉄道,嵐山本線,四条大宮
3,多摩都市モノレール,多摩都市モノレール線,砂川七番
3,JR東日本,東北線,東鷲宮
6,近畿日本鉄道,生駒線,元山上口
3,小湊鐵道,小湊鐵道線,養老渓谷
8,JR四国,予土線,真土
5,JR東海,御殿場線,下土狩
1,JR北海道,留萌線,大和田
8,伊予鉄道,高浜線,松山市
3,JR東日本,八高線,東福生
3,横浜シーサイドライン,金沢シーサイドライン,野島公園
3,関東鉄道,常総線,大宝
1,JR北海道,室蘭線,礼文
4,JR東日本,飯山線,土市
7,JR西日本,芸備線,矢賀
3,東武鉄道,野田線,北大宮
3,都営地下鉄,三田線,三田
7,JR西日本,伯備線,備中川面
3,JR東日本,東海道線,横浜
9,JR九州,佐世保線,肥前山口
3,JR東日本,中央線,荻窪
9,肥薩おれんじ鉄道,肥薩おれんじ鉄道,米ノ津
6,大阪市営地下鉄,6号線(堺筋線),天下茶屋
4,JR東海,身延線,内船
5,豊橋鉄道,渥美線,やぐま台
2,JR東日本,東北線,福島
7,若桜鉄道,若桜線,郡家
1,JR北海道,函館線,発寒中央
2,青い森鉄道,青い森鉄道線,筒井
9,JR九州,鹿児島線,大牟田
5,富山地方鉄道,本線,電鉄石田
2,JR東日本,東北線,鹿島台
6,京都市営地下鉄,東西線,西大路御池
3,京浜急行電鉄,本線,戸部
2,由利高原鉄道,鳥海山ろく線,久保田
3,京王電鉄,井の頭線,池ノ上
2,JR東日本,東北線,小牛田
5,えちぜん鉄道,三国芦原線,あわら湯のまち
3,舞浜リゾートライン,ディズニーリゾートライン,東京ディズニーシー･ステーション
2,青い森鉄道,青い森鉄道線,剣吉
3,東武鉄道,大師線,西新井
1,JR北海道,石北線,呼人
3,秩父鉄道,秩父本線,和銅黒谷
3,京浜急行電鉄,本線,県立大学
9,JR九州,日豊線,上岡
2,JR東日本,津軽線,郷沢
3,相模鉄道,本線,さがみ野
9,JR九州,肥薩線,一勝地
3,JR東日本,上越新幹線,大宮
1,JR北海道,釧網線,藻琴
6,JR西日本,山陰線,国府
2,三陸鉄道,北リアス線,田野畑
3,相模鉄道,本線,西横浜
3,東武鉄道,伊勢崎線,東向島
9,筑豊電気鉄道,筑豊電気鉄道,木屋瀬
7,JR西日本,山口線,青野山
3,秩父鉄道,秩父本線,影森
3,小田急電鉄,小田原線,成城学園前
3,JR東日本,久留里線,上総松丘
4,JR東日本,篠ノ井線,坂北
4,JR東日本,弥彦線,弥彦
3,京浜急行電鉄,本線,泉岳寺
3,東武鉄道,宇都宮線,新栃木
6,近畿日本鉄道,長野線,富田林西口
2,JR東日本,奥羽線,漆山
9,島原鉄道,島原鉄道線,干拓の里
3,横浜市営地下鉄,ブルーライン（湘南台〜関内）,吉野町
5,名古屋鉄道,常滑線,常滑
9,JR九州,佐世保線,有田
4,JR東日本,北陸新幹線,飯山
3,京成電鉄,本線,八千代台
1,JR北海道,室蘭線,登別
9,JR九州,日田彦山線,香春
9,平成筑豊鉄道,糸田線,金田
2,由利高原鉄道,鳥海山ろく線,矢島
3,JR東日本,鶴見線,扇町
6,大阪市営地下鉄,4号線(中央線),弁天町
9,JR九州,鹿児島線,水巻
2,JR東日本,奥羽線,大滝
6,京都丹後鉄道,宮津線,網野
7,JR西日本,山口線,仁保
7,JR西日本,姫新線,美作千代
2,弘南鉄道,大鰐線,松木平
5,富山地方鉄道,安野屋線,安野屋
9,JR九州,日南線,南宮崎
8,とさでん交通,後免線,西高須
7,岡山電気軌道,東山本線,城下
4,JR東日本,中央線,塩崎
4,北越急行,ほくほく線,まつだい
6,六甲山観光,六甲ケーブル線,六甲ケーブル下
7,JR西日本,呉線,天応
1,JR北海道,千歳線,千歳
6,叡山電鉄,鞍馬線,貴船口
6,北条鉄道,北条線,田原
3,京成電鉄,本線,鬼越
5,JR東海,飯田線,中部天竜
4,上田電鉄,別所線,大学前
9,JR九州,日豊線,坂ノ市
5,富山地方鉄道,本線,荻生
4,JR東日本,只見線,越後広瀬
5,名古屋鉄道,名古屋本線,木曽川堤
3,京浜急行電鉄,本線,堀ノ内
9,JR九州,指宿枕崎線,薩摩川尻
4,JR東日本,大糸線,一日市場
9,JR九州,日豊線,熊崎
2,JR東日本,陸羽西線,余目
9,島原鉄道,島原鉄道線,松尾町
3,JR東日本,水戸線,大和
6,JR西日本,播但線,竹田
6,JR西日本,山陰線,玄武洞
2,弘南鉄道,大鰐線,小栗山
5,天竜浜名湖鉄道,天竜浜名湖線,西鹿島
6,和歌山電鐵,貴志川線,大池遊園
2,JR東日本,陸羽東線,古川
9,JR九州,後藤寺線,新飯塚
3,都営地下鉄,日暮里・舎人線,扇大橋
6,阪神電気鉄道,本線,大石
6,JR西日本,阪和線,和泉砂川
2,JR東日本,奥羽線,白沢
3,江ノ島電鉄,江ノ島電鉄線,由比ヶ浜
1,JR北海道,富良野線,緑が丘
3,JR東日本,東北線,自治医大
5,名古屋市営地下鉄,1号線東山線,今池
3,伊豆箱根鉄道,大雄山線,和田河原
6,JR西日本,湖西線,小野
9,JR九州,日豊線,重岡
4,JR東日本,信越線,篠ノ井
2,JR東日本,釜石線,足ヶ瀬
7,JR西日本,山陽線,横川
3,東京メトロ,千代田線,綾瀬
3,首都圏新都市鉄道,常磐新線,浅草
6,JR西日本,福知山線,北伊丹
3,JR東日本,東海道線,川崎
3,JR東日本,東北線,御徒町
3,横浜市営地下鉄,ブルーライン（関内〜あざみ野）,高島町
1,JR北海道,釧網線,南斜里
1,札幌市営地下鉄,南北線,澄川
5,名古屋鉄道,西尾線,西尾
8,土佐くろしお鉄道,阿佐線,伊尾木
2,JR東日本,釜石線,似内
1,札幌市営地下鉄,東西線,西28丁目
1,JR北海道,室蘭線,有珠
2,仙台市地下鉄,南北線,五橋
7,JR西日本,宇野線,備前西市
7,JR西日本,可部線,大町
3,東武鉄道,桐生線,相老
1,JR北海道,函館線,姫川
4,JR東日本,飯山線,越後水沢
9,松浦鉄道,西九州線,相浦
9,JR九州,日田彦山線,筑前岩屋
2,JR東日本,東北線,北上
3,秩父鉄道,秩父本線,石原
7,一畑電車,北松江線,美談
5,名古屋市営地下鉄,6号線桜通線,国際センター
2,JR東日本,石巻線,万石浦
3,都営地下鉄,荒川線,荒川遊園地前
5,万葉線,高岡軌道線,荻布
3,JR東日本,中央線,高円寺
1,JR北海道,札沼線,於札内
5,名古屋市営地下鉄,3号線鶴舞線,浅間町
2,JR東日本,気仙沼線,陸前豊里
5,JR東海,御殿場線,裾野
6,神戸市営地下鉄,山手線,新神戸
5,名古屋鉄道,瀬戸線,矢田
3,都営地下鉄,大江戸線,中野坂上
6,JR西日本,山陽線,加古川
3,横浜シーサイドライン,金沢シーサイドライン,産業振興センター
3,JR東日本,武蔵野線,吉川
5,岳南電車,岳南線,吉原本町
6,JR西日本,舞鶴線,西舞鶴
5,JR東海,東海道線,原
2,山形鉄道,フラワー長井線,梨郷
5,JR西日本,北陸線,北鯖江
8,とさでん交通,後免線,知寄町
7,JR西日本,三江線,石見川越
6,JR西日本,福知山線,石生
3,京成電鉄,本線,京成大和田
5,近畿日本鉄道,鳥羽線,五十鈴川
3,京王電鉄,井の頭線,富士見ヶ丘
3,JR東日本,南武線,宿河原
6,JR西日本,関西線,奈良
3,東武鉄道,伊勢崎線,押上（スカイツリー前）
1,JR北海道,室蘭線,沼ノ端
9,松浦鉄道,西九州線,野中
3,東京メトロ,東西線,九段下
3,関東鉄道,常総線,北水海道
5,JR西日本,関西線,伊賀上野
3,横浜市営地下鉄,グリーンライン,センター北
3,京王電鉄,井の頭線,下北沢
4,JR東日本,米坂線,越後下関
5,富山地方鉄道,本線,新黒部
3,東武鉄道,伊勢崎線,谷塚
3,京王電鉄,京王線,国領
6,JR西日本,桜井線,金橋
7,JR西日本,山陽新幹線,新岩国
3,JR東日本,上越線,群馬総社
1,JR北海道,日高線,日高三石
3,京浜急行電鉄,本線,立会川
2,JR東日本,磐越西線,堂島
3,東急電鉄,田園都市線,藤が丘
6,神戸電鉄,三田線,二郎
2,IGRいわて銀河鉄道,いわて銀河鉄道線,青山
9,JR九州,鹿児島線,鹿児島中央
6,JR西日本,JR東西線,新福島
6,阪急電鉄,千里線,関大前
8,とさでん交通,伊野線,朝倉駅前
3,JR東日本,常磐線,岩間
7,JR西日本,山陰線,泊
6,京阪電気鉄道,京阪本線,東福寺
3,JR東日本,高崎線,宮原
2,JR東日本,大船渡線,上鹿折
6,JR西日本,大阪環状線,大阪
6,JR西日本,湖西線,志賀
3,伊豆箱根鉄道,大雄山線,飯田岡
6,JR西日本,湖西線,近江今津
5,JR東海,高山線,焼石
3,京浜急行電鉄,本線,京急蒲田
3,東急電鉄,目黒線,大岡山
3,ゆりかもめ,東京臨海新交通臨海線,船の科学館
8,JR四国,予讃線,鬼無
8,JR四国,予讃線,宇和島
9,JR九州,長崎線,大草
7,JR西日本,山陰線,石見福光
3,京浜急行電鉄,本線,雑色
3,いすみ鉄道,いすみ線,上総東
6,JR西日本,関西線,東部市場前
3,東武鉄道,伊勢崎線,川俣
3,東武鉄道,伊勢崎線,竹ノ塚
1,函館市電,大森線,松風町
6,JR西日本,加古川線,青野ヶ原
3,西武鉄道,池袋線,東飯能
6,JR西日本,奈良線,JR藤森
3,東急電鉄,田園都市線,桜新町
4,JR東日本,篠ノ井線,南松本
2,JR東日本,奥羽線,羽後境
5,JR東海,高山線,長森
3,JR東日本,横須賀線,東逗子
6,大阪市営地下鉄,8号線（今里筋線）,緑橋
6,近畿日本鉄道,京都線,上鳥羽口
9,島原鉄道,島原鉄道線,愛野
5,名古屋鉄道,各務原線,高田橋
3,横浜市営地下鉄,ブルーライン（湘南台〜関内）,踊場
6,神戸市営地下鉄,西神延伸線,名谷
1,JR北海道,室蘭線,室蘭
6,近畿日本鉄道,南大阪線,今川
5,岳南電車,岳南線,岳南江尾
9,熊本市電,健軍線,水前寺公園
5,JR東海,身延線,富士
2,青い森鉄道,青い森鉄道線,下田
3,横浜高速鉄道,みなとみらい21線,横浜
5,近畿日本鉄道,大阪線,美旗
1,JR北海道,札沼線,下徳富
3,JR東日本,常磐線,佐和
8,JR四国,土讃線,阿波池田
7,広島高速交通,広島新交通1号線,広域公園前
1,JR北海道,根室線,幕別
2,JR東日本,羽越線,羽後本荘
9,JR九州,佐世保線,佐世保
8,JR四国,予讃線,串
5,遠州鉄道,鉄道線,積志
3,流鉄,流山線,小金城趾
3,東京メトロ,東西線,西船橋
6,JR西日本,片町線,野崎
9,平成筑豊鉄道,田川線,源じいの森
8,JR四国,予讃線,壬生川
3,JR東日本,水郡線,瓜連
4,JR東海,身延線,国母
4,しなの鉄道,しなの鉄道線,千曲
5,名古屋鉄道,各務原線,手力
5,JR西日本,七尾線,宇野気
5,JR西日本,小浜線,上中
3,JR東日本,山手線,駒込
5,富山ライトレール,富山港線,インテック本社前
5,富山地方鉄道,本線,経田
2,JR東日本,東北線,村崎野
6,JR西日本,桜島線,安治川口
5,JR東日本,伊東線,伊東
3,JR東日本,川越線,武蔵高萩
4,JR東日本,信越線,安茂里
5,名古屋市営地下鉄,6号線桜通線,御器所
5,養老鉄道,養老線,揖斐
9,JR九州,佐世保線,上有田
2,JR東日本,仙石線,陸前赤井
5,名古屋鉄道,名古屋本線,宇頭
9,西日本鉄道,貝塚線,貝塚
6,京阪電気鉄道,交野線,枚方市
3,都営地下鉄,浅草線,蔵前
3,ひたちなか海浜鉄道,湊線,日工前
3,JR東日本,相模線,上溝
2,弘南鉄道,大鰐線,中央弘前
5,遠州鉄道,鉄道線,美薗中央公園
7,JR西日本,山陰線,長門古市
3,JR東日本,吾妻線,袋倉
5,JR東海,関西線,河原田
9,JR九州,佐世保線,早岐
4,JR東日本,羽越線,平木田
7,錦川鉄道,錦川清流線,河山
5,JR西日本,越美北線,越前高田
3,東武鉄道,日光線,幸手
3,小湊鐵道,小湊鐵道線,海士有木
9,JR九州,筑肥線,駒鳴
2,JR東日本,磐越東線,江田
2,JR東日本,奥羽線,鶴形
6,大阪市営地下鉄,4号線(中央線),九条
2,JR東日本,花輪線,横間
3,西武鉄道,池袋線,入間市
2,IGRいわて銀河鉄道,いわて銀河鉄道線,金田一温泉
8,高松琴平電気鉄道,長尾線,林道
4,JR東日本,飯山線,越後田沢
7,JR西日本,津山線,備前原
7,広島高速交通,広島新交通1号線,牛田
5,JR東海,中央線,千種
9,JR九州,長崎線,肥前麓
4,しなの鉄道,しなの鉄道線,信濃国分寺
5,JR東海,東海道新幹線,浜松
7,JR西日本,三江線,粟屋
6,紀州鉄道,紀州鉄道線,市役所前
6,JR西日本,東海道線,長岡京
8,とさでん交通,伊野線,朝倉
3,京成電鉄,千原線,大森台
8,JR四国,予土線,深田
2,JR東日本,水郡線,近津
6,阪神電気鉄道,本線,千船
2,JR東日本,五能線,十二湖
3,東急電鉄,池上線,五反田
7,広島電鉄,宇品線,紙屋町東
8,JR四国,高徳線,鶴羽
5,名古屋市営地下鉄,1号線東山線,上社
6,神戸新交通,ポートアイランド線,中公園
5,名古屋市営地下鉄,3号線鶴舞線,荒畑
6,山陽電気鉄道,本線,山陽垂水
5,大井川鐵道,大井川本線,抜里
2,JR東日本,只見線,会津西方
5,北陸鉄道,浅野川線,北鉄金沢
7,JR西日本,伯備線,美袋
3,JR東日本,八高線,児玉
7,JR西日本,山陰線,長門大井
1,札幌市営地下鉄,南北線,中の島
2,JR東日本,八戸線,久慈
9,西日本鉄道,天神大牟田線,倉永
2,JR東日本,仙山線,北仙台
6,近畿日本鉄道,難波線,大阪難波
9,JR九州,筑肥線,下山門
7,JR西日本,赤穂線,伊部
5,大井川鐵道,井川線,井川
8,JR四国,土讃線,影野
7,JR西日本,山陽線,向洋
3,JR東日本,外房線,茂原
5,JR西日本,城端線,砺波
1,札幌市営地下鉄,東豊線,元町
7,一畑電車,北松江線,長江
3,京王電鉄,井の頭線,渋谷
4,富士急行,大月線,禾生
6,南海電気鉄道,南海本線,高石
9,JR九州,篠栗線,長者原
1,JR北海道,日高線,日高門別
9,JR九州,日豊線,市棚
3,JR東日本,総武線,秋葉原
3,京成電鉄,本線,青砥
9,JR九州,日豊線,宮崎神宮
5,静岡鉄道,静岡清水線,古庄
9,くま川鉄道,湯前線,新鶴羽
5,富山地方鉄道,上滝線,開発
3,JR東日本,横須賀線,田浦
2,阿武隈急行,阿武隈急行線,卸町
9,JR九州,日南線,日向大束
9,西日本鉄道,天神大牟田線,西鉄銀水
3,JR東日本,久留里線,東横田
4,JR東日本,信越線,東三条
2,JR東日本,磐越西線,喜久田
8,阿佐海岸鉄道,阿佐東線,宍喰
3,JR東日本,東北線,赤羽
8,JR四国,予讃線,高光
6,JR西日本,湖西線,唐崎
6,近畿日本鉄道,奈良線,学園前
2,JR東日本,左沢線,羽前高松
6,大阪市営地下鉄,1号線(御堂筋線),我孫子
3,都営地下鉄,三田線,巣鴨
8,JR四国,予讃線,讃岐府中
1,JR北海道,石北線,西留辺蘂
5,近畿日本鉄道,名古屋線,米野
9,JR九州,鹿児島線,遠賀川
2,JR東日本,北上線,北上
8,JR四国,予土線,打井川
6,阪神電気鉄道,阪神なんば線,桜川
3,北総鉄道,北総線,白井
5,富山地方鉄道,上滝線,大川寺
3,京王電鉄,京王線,桜上水
2,JR東日本,奥羽線,陣場
7,JR西日本,呉線,川原石
9,平成筑豊鉄道,糸田線,豊前大熊
9,JR九州,九州新幹線,出水
2,JR東日本,磐越西線,安子ヶ島
3,上信電鉄,上信線,上州新屋
5,四日市あすなろう鉄道,内部線,赤堀
5,近畿日本鉄道,名古屋線,磯山
5,名古屋鉄道,瀬戸線,清水
3,東武鉄道,桐生線,赤城
1,JR北海道,富良野線,中富良野
3,JR東日本,武蔵野線,東所沢
2,阿武隈急行,阿武隈急行線,保原
6,JR西日本,阪和線,山中渓
3,JR東日本,根岸線,磯子
6,JR西日本,桜井線,三輪
5,名古屋市営地下鉄,6号線桜通線,相生山
5,名古屋鉄道,河和線,植大
9,JR九州,佐世保線,大町
3,JR東日本,武蔵野線,北府中
2,会津鉄道,会津線,湯野上温泉
3,西武鉄道,新宿線,沼袋
6,阪堺電気軌道,上町線,松虫
2,仙台市地下鉄,南北線,仙台
5,近畿日本鉄道,志摩線,穴川
9,西日本鉄道,天神大牟田線,津福
7,JR西日本,芸備線,上川立
9,島原鉄道,島原鉄道線,古部
2,JR東日本,磐越西線,猪苗代
6,近畿日本鉄道,志摩線,加茂
5,JR西日本,七尾線,中津幡
3,京浜急行電鉄,逗子線,六浦
3,JR東日本,水郡線,野上原
9,JR九州,日豊線,都城
5,えちぜん鉄道,三国芦原線,西春江ハートピア
9,沖縄都市モノレール,沖縄都市モノレール線,儀保
5,伊豆急行,伊豆急行線,伊東
4,JR東日本,信越線,加茂
1,JR北海道,石北線,女満別
6,JR西日本,和歌山線,西笠田
7,JR西日本,可部線,梅林
3,京王電鉄,相模原線,京王多摩センター
7,JR西日本,宇部線,周防佐山
5,富山地方鉄道,本線,広貫堂前
9,JR九州,鹿児島線,筑後船小屋
2,秋田内陸縦貫鉄道,秋田内陸線,鷹巣
9,JR九州,後藤寺線,下鴨生
9,平成筑豊鉄道,伊田線,市場
7,JR西日本,山陰線,由良
5,JR東海,東海道線,草薙
3,JR東日本,武蔵野線,西船橋
5,愛知高速交通,東部丘陵線,長久手古戦場
3,東京メトロ,半蔵門線,大手町
3,京浜急行電鉄,久里浜線,ＹＲＰ野比
5,豊橋鉄道,東田本線,東田
3,JR東日本,東北線,さいたま新都心
4,上田電鉄,別所線,中塩田
5,名古屋市営地下鉄,2号線名港線,築地口
3,小田急電鉄,小田原線,新宿
5,大井川鐵道,大井川本線,千頭
9,JR九州,三角線,肥後長浜
7,智頭急行,智頭線,智頭
3,JR東日本,信越線,高崎
3,JR東日本,烏山線,大金
1,JR北海道,石北線,愛し野
4,JR東日本,飯山線,足滝
7,JR西日本,三江線,尾関山
7,岡山電気軌道,東山本線,東山
3,江ノ島電鉄,江ノ島電鉄線,江ノ島
3,JR東日本,京葉線,稲毛海岸
3,上信電鉄,上信線,西吉井
6,山陽電気鉄道,本線,西舞子
9,JR九州,筑豊線,直方
6,京都市営地下鉄,東西線,京都市役所前
3,京王電鉄,京王線,明大前
8,とさでん交通,後免線,舟戸
5,JR東海,参宮線,二見浦
3,東京メトロ,千代田線,乃木坂
5,岳南電車,岳南線,比奈
6,大阪市営地下鉄,南港ポートタウン線,フェリーターミナル
5,北陸鉄道,石川線,野々市
6,近畿日本鉄道,けいはんな線,生駒
5,JR東海,参宮線,池の浦シーサイド
6,智頭急行,智頭線,上郡
7,JR西日本,境線,高松町
3,東急電鉄,大井町線,荏原町
2,JR東日本,東北線,越河
2,JR東日本,北上線,ほっとゆだ
5,名古屋鉄道,常滑線,長浦
3,JR東日本,横浜線,古淵
6,JR西日本,紀勢線,田子
6,南海電気鉄道,高野線,三国ヶ丘
5,明知鉄道,明知線,飯沼
8,土佐くろしお鉄道,中村線,土佐上川口
6,北大阪急行電鉄,南北線,千里中央
6,近畿日本鉄道,大阪線,関屋
4,長野電鉄,長野線,中野松川
2,JR東日本,常磐線,内郷
6,JR西日本,紀勢線,紀和
5,JR西日本,北陸線,森田
2,仙台市地下鉄,南北線,勾当台公園
3,都営地下鉄,浅草線,五反田
5,名古屋鉄道,名古屋本線,矢作橋
6,大阪市営地下鉄,1号線(御堂筋線),江坂
3,都営地下鉄,大江戸線,春日
9,JR九州,篠栗線,筑前山手
6,大阪市営地下鉄,7号線(長堀鶴見緑地線),今福鶴見
3,西武鉄道,池袋線,椎名町
5,JR西日本,小浜線,東小浜
3,箱根登山鉄道,鉄道線,強羅
9,JR九州,筑肥線,肥前長野
9,長崎電気軌道,本線,茂里町
5,静岡鉄道,静岡清水線,音羽町
9,JR九州,指宿枕崎線,谷山
6,水間鉄道,水間線,名越
3,JR東日本,常磐線,亀有
3,ゆりかもめ,東京臨海新交通臨海線,竹芝
3,都営地下鉄,新宿線,新宿
6,JR西日本,紀勢線,南部
6,阪堺電気軌道,阪堺線,聖天坂
9,JR九州,九州新幹線,熊本
9,松浦鉄道,西九州線,江迎鹿町
3,ゆりかもめ,東京臨海新交通臨海線,芝浦ふ頭
5,えちぜん鉄道,勝山永平寺線,小舟渡
4,長野電鉄,長野線,善光寺下
4,上田電鉄,別所線,寺下
9,JR九州,鹿児島線,有佐
8,JR四国,内子線,新谷
3,東武鉄道,東上本線,ときわ台
5,JR西日本,七尾線,能登部
5,名古屋鉄道,犬山線,布袋
3,東武鉄道,野田線,南桜井
6,近畿日本鉄道,吉野線,吉野口
7,JR西日本,小野田線,小野田
3,東急電鉄,世田谷線,宮の坂
4,JR東日本,信越線,亀田
5,JR西日本,城端線,高儀
9,JR九州,鹿児島線,新宮中央
9,JR九州,大村線,川棚
9,JR九州,長崎線,牛津
3,京浜急行電鉄,本線,能見台
6,京阪電気鉄道,石山坂本線,石場
5,豊橋鉄道,渥美線,柳生橋
2,JR東日本,水郡線,東館
6,JR西日本,奈良線,棚倉
8,とさでん交通,桟橋線,梅の辻
2,JR東日本,気仙沼線,気仙沼
6,近畿日本鉄道,南大阪線,橿原神宮前
8,土佐くろしお鉄道,阿佐線,下山
3,関東鉄道,常総線,騰波ノ江
5,名古屋鉄道,西尾線,南桜井
6,南海電気鉄道,南海本線,諏訪ノ森
5,愛知環状鉄道,愛知環状鉄道線,岡崎
6,JR西日本,紀勢線,宇久井
6,能勢電鉄,妙見線,一の鳥居
3,真岡鐵道,真岡線,七井
7,JR西日本,山陰線,鎌手
6,大阪市営地下鉄,7号線(長堀鶴見緑地線),京橋
5,富山地方鉄道,本線,越中舟橋
2,JR東日本,気仙沼線,清水浜
6,JR西日本,阪和線,六十谷
2,JR東日本,山田線,陸中山田
3,わたらせ渓谷鐵道,わたらせ渓谷線,小中
2,JR東日本,奥羽線,及位
6,山陽電気鉄道,本線,的形
6,JR西日本,赤穂線,坂越
2,JR東日本,羽越線,東酒田
2,JR東日本,東北線,桑折
6,近畿日本鉄道,橿原線,西ノ京
3,JR東日本,鶴見線,昭和
6,近江鉄道,本線,水口松尾
7,JR西日本,山陰線,仁万
5,JR西日本,高山線,楡原
4,JR東日本,小海線,八千穂
9,JR九州,日豊線,南小倉
9,松浦鉄道,西九州線,佐世保
6,南海電気鉄道,加太線,中松江
3,東京メトロ,日比谷線,霞ヶ関
5,名古屋鉄道,常滑線,古見
1,JR北海道,根室線,釧路
7,JR西日本,山陽線,五日市
5,えちぜん鉄道,勝山永平寺線,新福井
3,京浜急行電鉄,本線,京急富岡
6,JR西日本,桜井線,桜井
6,JR西日本,和歌山線,下兵庫
9,JR九州,豊肥線,敷戸
3,JR東日本,鶴見線,鶴見
5,名古屋市営地下鉄,4号線名城線,神宮西
3,JR東日本,横浜線,成瀬
3,JR東日本,東北線（埼京線）,戸田公園
3,東京メトロ,丸ノ内線,淡路町
1,JR北海道,留萌線,信砂
3,JR東日本,久留里線,平山
2,弘南鉄道,大鰐線,弘前学院大前
2,JR東日本,気仙沼線,志津川
3,上信電鉄,上信線,佐野のわたし
3,東武鉄道,宇都宮線,野州平川
5,JR西日本,小浜線,気山
2,JR東日本,奥羽線,和田
7,JR西日本,因美線,津ノ井
5,JR東海,東海道線,六合
1,JR北海道,石北線,生田原
5,名古屋市営地下鉄,2号線名港線,六番町
6,京阪電気鉄道,京阪本線,牧野
1,JR北海道,日高線,鵜苫
6,京福電気鉄道,北野線,龍安寺
7,JR西日本,因美線,美作滝尾
6,叡山電鉄,叡山本線,修学院
5,近畿日本鉄道,大阪線,大三
3,東武鉄道,伊勢崎線,草加
3,東武鉄道,野田線,運河
2,JR東日本,羽越線,下浜
7,JR西日本,山陰線,下市
3,小田急電鉄,江ノ島線,南林間
9,JR九州,豊肥線,玉来
6,JR西日本,舞鶴線,淵垣
6,大阪市営地下鉄,1号線(御堂筋線),動物園前
3,箱根登山鉄道,鉄道線,宮ノ下
3,JR東日本,東金線,成東
8,土佐くろしお鉄道,阿佐線,和食
9,甘木鉄道,甘木線,西太刀洗
6,水間鉄道,水間線,貝塚
2,JR東日本,常磐線,四ツ倉
3,JR東日本,東北線,小山
6,JR西日本,福知山線,塚口
5,名古屋市営地下鉄,4号線名城線,金山
5,伊勢鉄道,伊勢線,中瀬古
3,京浜急行電鉄,空港線,羽田空港国際線ターミナル
3,東京メトロ,千代田線,明治神宮前（原宿）
5,富山地方鉄道,本線,越中荏原
5,静岡鉄道,静岡清水線,新静岡
6,南海電気鉄道,加太線,紀ノ川
3,京成電鉄,押上線,四ツ木
5,JR東海,飯田線,早瀬
1,函館市電,湯の川線,千歳町
3,JR東日本,八高線,金子
5,JR東海,身延線,芝川
9,JR九州,豊肥線,内牧
3,JR東日本,横浜線,橋本
9,JR九州,日南線,木花
3,西武鉄道,池袋線,西所沢
3,東武鉄道,伊勢崎線,一ノ割
6,神戸すまいまちづくり公社,摩耶ケーブル線,摩耶ケーブル
6,京阪電気鉄道,京阪本線,門真市
7,一畑電車,北松江線,湖遊館新駅
2,福島交通,飯坂線,美術館図書館前
2,弘南鉄道,弘南線,弘前東高前
7,JR西日本,山陽線,田布施
3,京王電鉄,京王線,芦花公園
2,JR東日本,奥羽線,土崎
6,JR西日本,山陽線,鷹取
7,若桜鉄道,若桜線,徳丸
3,都営地下鉄,大江戸線,本郷三丁目
8,土佐くろしお鉄道,阿佐線,西分
9,熊本市電,上熊本線,西辛島町
7,錦川鉄道,錦川清流線,川西
1,JR北海道,日高線,富川
1,JR北海道,宗谷線,智恵文
7,一畑電車,北松江線,園
5,のと鉄道,七尾線,能登鹿島
5,名古屋市営地下鉄,1号線東山線,千種
3,東武鉄道,伊勢崎線,細谷
3,東京メトロ,丸ノ内線,新宿御苑前
7,広島電鉄,皆実線,皆実町六丁目
5,長良川鉄道,越美南線,北濃
3,首都圏新都市鉄道,常磐新線,柏の葉キャンパス
5,名古屋鉄道,名古屋本線,西枇杷島
6,JR西日本,福知山線,西宮名塩
9,JR九州,鹿児島線,竹下
2,秋田内陸縦貫鉄道,秋田内陸線,大野台
2,JR東日本,東北線,郡山
5,名古屋市営地下鉄,4号線名城線,砂田橋
5,名古屋鉄道,竹鼻線,南宿
5,JR東海,東海道線,天竜川
6,南海電気鉄道,高野線,大阪狭山市
6,JR西日本,東海道線,西大路
6,阪急電鉄,神戸線,西宮北口
6,近畿日本鉄道,大阪線,大和高田
5,遠州鉄道,鉄道線,曳馬
5,愛知高速交通,東部丘陵線,芸大通
4,しなの鉄道,北しなの線,古間
6,近畿日本鉄道,志摩線,松尾
7,JR西日本,山陰線,浜村
6,JR西日本,福知山線,柏原
2,JR東日本,仙山線,北山
2,仙台市地下鉄,南北線,長町南
5,名古屋鉄道,各務原線,各務原市役所前
3,京浜急行電鉄,本線,上大岡
9,JR九州,筑肥線,大川野
4,長野電鉄,長野線,夜間瀬
6,阪堺電気軌道,阪堺線,天神ノ森
9,平成筑豊鉄道,田川線,田川伊田
6,阪急電鉄,京都線,洛西口
7,JR西日本,福塩線,河佐
2,東武鉄道,鬼怒川線,鬼怒川公園
4,JR東日本,只見線,小出
5,JR東海,太多線,小泉
6,京都丹後鉄道,宮津線,丹後神崎
2,仙台市地下鉄,東西線,八木山動物公園
2,会津鉄道,会津線,会津下郷
2,JR東日本,東北線,南仙台
3,JR東日本,東北線,片岡
